	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
LOR279C	0.39762325	0.360894014	0.121804798	0.233565147	0.111388316	0.278141228	0.093377974	0.310922323	0.107539954	0.833542754	0.378465071	0.518375606	0.54076837	0.114840552	0.827984285	0.802154119	0.474395503	0.323131696	0.614869402	0.237304652	0.407122322	0.645843692	0.891382168	0.353243627	0.697950745	0.77171999	0.100010979	0.465928106	0.395111592	0.505551098	0.575721533	0.30143814	0.248803128	0.45140284	0.601765117	0.382979635	0.855637068	0.853272695	0.77176088	0.284274737	0.286990191	0.115394408	0.255681632	0.220811072	0.640236486	0.448756326	0.7879561	0.754101956	0.421603508	0.619114203	0.609494844	0.460208017	0.502410604	0.702457209	0.162691759	0.680019668	0.102665812	0.112024801	0.162982977	0.62894894	0.25084575	0.093872857	0.113137693	0.76983018	0.260604269	0.776818492	0.584390984	0.621580113	0.556498736	0.183815141	0.535908495	0.270868751	0.116003077	0.106969925	0.454575475	0.247927655	0.623087594	0.781301537	0.140905312	0.083698079	0.537000255	0.302325331	0.098394804	0.253737916	0.481103985	0.174883068	0.248309663	0.123602214	0.271583939	0.109677541	0.316164793	0.411020485	0.224189492	0.290953941	0.813163879	0.827366531	0.511543517	0.086073171	0.345085501	0.138553303	0.122913904	0.14186465	0.105322455	0.589998247	0.281988581	0.139020999	0.101605777	0.126770442	0.554008198	0.295883828	0.718038702	0	0.860781852	0.613921612	0.288908538	0.845822948	0.344513605	0.07179855	0.59137125	0.228082433	0.698285779	0.105563297	0.125272303	0.202297122
LOR281C	0.771966961	0.740456671	0.838406395	0.7851183	0.852128397	0.749753394	0.885753892	0.691439099	0.857757173	0.802697489	0.75041973	0.590615902	0.461457241	0.810126123	0.694158534	0.696037811	0.687441929	0.669582414	0.636752289	0.764905268	0.727790313	0.634356073	0.704755395	0.662823976	0.493689049	0.668481527	0.888264337	0.658619874	0.706101651	0.689244449	0.614166319	0.685669173	0.75105565	0.610969097	0.639963799	0.720381853	0.458477529	0.644861077	0.804537419	0.806395633	0.782577929	0.81160781	0.795925435	0.809806635	0.584850351	0.678391368	0.760590676	0.454647774	0.561427521	0.663043889	0.719471351	0.679076409	0.664414909	0.610077728	0.816185725	0.610948435	0.827831583	0.919016104	0.883753353	0.542998789	0.746362732	0.899537352	0.921061515	0.624939297	0.778399116	0.521739141	0.673220031	0.655148027	0.690875677	0.746767934	0.83353266	0.678914576	0.870464392	0.842261072	0.767320566	0.732212273	0.625232669	0.54178602	0.827942726	0.880981435	0.706486837	0.769465537	0.898959387	0.716104272	0.544706907	0.799302591	0.855900281	0.801996482	0.72277888	0.911734847	0.720554212	0.76300306	0.804296855	0.813005463	0.784747972	0.639139218	0.575461398	0.885688031	0.756958469	0.94606245	0.889579064	0.817234041	0.910624373	0.671799265	0.725775013	0.768958256	0.889247065	0.856220342	0.55395059	0.815208661	0.717627953	0.860781852	0	0.801108916	0.781401017	0.583597659	0.780419209	0.856858326	0.807331245	0.748473809	0.602697851	0.912010251	0.820341107	0.806359109
LOR282C	0.518458361	0.538116687	0.591546803	0.605979426	0.576651479	0.6053418	0.632932942	0.538532636	0.612515182	0.812632264	0.398095404	0.434482229	0.548259451	0.576446576	0.794495371	0.337215379	0.532034278	0.612454809	0.579806808	0.552333014	0.555981936	0.3483101	0.83697824	0.554891201	0.643966907	0.688922227	0.652129515	0.52704726	0.458305634	0.382197335	0.5537645	0.537721736	0.542049173	0.552838927	0.536106832	0.55918174	0.760606526	0.627896333	0.354327497	0.526279787	0.551154424	0.57628133	0.615658407	0.451239351	0.550716585	0.537113492	0.745439757	0.630553636	0.536432232	0.556395603	0.575354542	0.483304372	0.487185261	0.532818501	0.60550469	0.46749685	0.587840919	0.668057252	0.623272972	0.552463871	0.628020821	0.648968452	0.666303212	0.565300382	0.575208071	0.718355874	0.529844494	0.392837327	0.52292478	0.62248657	0.64123551	0.525634932	0.659081431	0.590152909	0.64545891	0.51327148	0.529136076	0.654751283	0.59137551	0.629716358	0.461474552	0.520497407	0.648395877	0.533521901	0.568079803	0.584029268	0.617504949	0.592464036	0.56567171	0.662292763	0.526776153	0.553178498	0.585408183	0.560369961	0.796668319	0.726304263	0.408110286	0.637572624	0.432633962	0.694674227	0.672963851	0.599654237	0.662175593	0.568873935	0.5754718	0.592892081	0.655931363	0.598729416	0.486015901	0.584276469	0.613251452	0.613921612	0.801108916	0	0.48174293	0.601800065	0.570751044	0.620720111	0.616146703	0.556415773	0.57910913	0.664734563	0.580924585	0.553126751
LOR283C	0.299207047	0.255532884	0.274461158	0.272891886	0.281958739	0.26508874	0.310247607	0.210487128	0.27709109	0.790838686	0.216583169	0.336720831	0.449130895	0.2421207	0.800124245	0.632342623	0.3979252	0.279734059	0.543428948	0.193871141	0.313746566	0.480410583	0.808543176	0.2654167	0.660899606	0.649904699	0.33028869	0.369962554	0.234305162	0.339276209	0.499831512	0.207060543	0.18553513	0.370748073	0.503028515	0.308570132	0.814781126	0.654145654	0.64793625	0.190840938	0.176092952	0.244563181	0.255208753	0.169276683	0.520602188	0.37889301	0.724198851	0.699794117	0.316367301	0.517423622	0.555117752	0.312470771	0.370498157	0.591168594	0.270623553	0.533543106	0.251442275	0.336603496	0.300820337	0.557207621	0.281641486	0.315660952	0.340963362	0.611570865	0.20025763	0.680260734	0.484008735	0.467611727	0.476630778	0.262557442	0.498770772	0.178979464	0.329632413	0.263767404	0.449828615	0.165533034	0.501796791	0.602199887	0.236980263	0.293285687	0.417283	0.188320005	0.321971598	0.202682226	0.411346093	0.227013043	0.284051955	0.24588845	0.214706356	0.340643425	0.200655447	0.326898818	0.224826905	0.254117241	0.773832885	0.691105754	0.355742398	0.284632209	0.196506955	0.37475401	0.34266518	0.24299407	0.336577382	0.523759431	0.237208542	0.266874483	0.333233184	0.256131313	0.406749617	0.235090769	0.59693256	0.288908538	0.781401017	0.48174293	0	0.70123153	0.235112007	0.284166413	0.552938182	0.185063004	0.552222537	0.339219926	0.228940721	0.250887796
LOR284C	0.720449136	0.690129306	0.82188189	0.753250149	0.836398906	0.791970767	0.87058685	0.674410586	0.845509684	0.781146875	0.572656193	0.594284406	0.668109928	0.785492904	0.657462799	0.454355633	0.622611527	0.766841139	0.55021684	0.742120112	0.667545506	0.476642394	0.706250408	0.749976854	0.692774368	0.616478803	0.880980971	0.609685277	0.619531142	0.496046155	0.489532791	0.631340834	0.692060416	0.580336483	0.619289039	0.792881581	0.626080282	0.531258459	0.62950251	0.762255081	0.745508782	0.796392585	0.74345448	0.68951298	0.578441937	0.576611968	0.684251147	0.614097586	0.718891549	0.60525058	0.665970211	0.586842774	0.587292595	0.574108671	0.798761598	0.538102833	0.808665616	0.907823797	0.869368989	0.621789368	0.798379438	0.893599294	0.909051779	0.564636378	0.744168873	0.534019369	0.629098389	0.473096407	0.628741076	0.785093379	0.781379542	0.688391884	0.862228532	0.819844469	0.845054309	0.685821421	0.579848214	0.537003841	0.807704724	0.869200878	0.627209959	0.733444095	0.886906422	0.70196219	0.778582838	0.776990867	0.844400152	0.788297475	0.690337592	0.901273625	0.651945816	0.731429417	0.752923682	0.685886386	0.717110408	0.563927767	0.473546032	0.873317758	0.60770915	0.934003812	0.877772739	0.808891657	0.899066328	0.568183836	0.661198723	0.763828703	0.863116095	0.825861755	0.476573482	0.783275065	0.645865488	0.845822948	0.583597659	0.601800065	0.70123153	0	0.744400671	0.845432544	0.748596482	0.688473912	0.490287131	0.900797696	0.807319674	0.795204645
LOR287C	0.30070119	0.227119379	0.34911911	0.326659459	0.37127718	0.296242655	0.365616457	0.240924421	0.327800088	0.783357135	0.265267316	0.405739366	0.462487736	0.30032739	0.783018919	0.674400024	0.355545996	0.32256253	0.502259573	0.251742063	0.247507871	0.524504275	0.809403099	0.279107694	0.649764011	0.604692555	0.384051479	0.332644971	0.291596287	0.382748958	0.464542978	0.236441473	0.232791246	0.334154069	0.472294805	0.303064968	0.800820864	0.699547713	0.713771571	0.284335996	0.217152696	0.297625574	0.263732804	0.300316896	0.508998672	0.358786566	0.696312297	0.671648891	0.346529799	0.495104089	0.537990119	0.336800933	0.353216742	0.577316169	0.329001076	0.58087188	0.309033832	0.358775317	0.35672387	0.535884051	0.270401723	0.369935478	0.399085296	0.60590336	0.224416846	0.654054577	0.474014198	0.501057704	0.425714215	0.313850169	0.470118864	0.263001284	0.374101048	0.326833693	0.444281657	0.259072816	0.471867598	0.646707839	0.272200005	0.352286712	0.421840079	0.276580056	0.379372917	0.320354193	0.411371648	0.271898349	0.357514781	0.326210385	0.250506148	0.395517238	0.20110944	0.315264832	0.239481309	0.312005357	0.742765663	0.679646187	0.41134041	0.33566304	0.262773836	0.43367982	0.385755141	0.322129979	0.394535803	0.467502442	0.253432502	0.360884368	0.381719203	0.303899128	0.449474506	0.283027091	0.590687516	0.344513605	0.780419209	0.570751044	0.235112007	0.744400671	0	0.328138277	0.526550131	0.238137632	0.567738144	0.391102996	0.283276916	0.323171491
LOR288C	0.394868342	0.351857961	0.124450717	0.24290975	0.109733476	0.269220045	0.075736321	0.29960513	0.089179272	0.839689025	0.369695835	0.516959766	0.536795496	0.115961753	0.829443169	0.80543475	0.491177894	0.322869579	0.619293003	0.240609093	0.391813016	0.647349715	0.888510898	0.34618476	0.709492886	0.779964013	0.105065688	0.46470439	0.390218404	0.513511789	0.578473197	0.304539588	0.247304729	0.459394591	0.594658409	0.394160922	0.870977522	0.859250479	0.777462034	0.270945356	0.269571959	0.114491905	0.229998334	0.213559799	0.639101007	0.451103447	0.786380115	0.768711626	0.416770566	0.622840739	0.604098147	0.459222338	0.503427838	0.701312238	0.158213547	0.675568555	0.097815896	0.095003326	0.163817458	0.645095918	0.233591068	0.088762093	0.108215943	0.771012188	0.24150094	0.771374158	0.608159528	0.62146144	0.577925499	0.181014329	0.529655566	0.267815338	0.102966725	0.100754836	0.460647366	0.250909508	0.633770667	0.78687516	0.130257724	0.056903587	0.536769804	0.309247212	0.08676318	0.240100591	0.488977686	0.169510654	0.248895091	0.110570241	0.269664173	0.1096901	0.315041826	0.418370666	0.230927999	0.296671926	0.806799282	0.841195023	0.509853857	0.069168585	0.345511508	0.131208993	0.115793668	0.123420915	0.099172879	0.598967814	0.281496195	0.135630513	0.097379053	0.123099217	0.551700436	0.288778011	0.729175283	0.07179855	0.856858326	0.620720111	0.284166413	0.845432544	0.328138277	0	0.588822823	0.211279767	0.712806585	0.103701788	0.121441637	0.202660455
LOR289C	0.529993783	0.509629865	0.594186931	0.552022901	0.612482201	0.566118251	0.593249651	0.535066639	0.599094235	0.802879143	0.529873147	0.523038605	0.53536902	0.54983792	0.735320709	0.747760049	0.482264577	0.562126494	0.551377489	0.542944877	0.507679882	0.591446506	0.439600259	0.532209438	0.651176576	0.709696213	0.620457535	0.481182948	0.537516406	0.502762433	0.481733677	0.515982743	0.5152064	0.489069419	0.548176736	0.558948498	0.810607772	0.79138556	0.771624493	0.557059374	0.526796747	0.552910838	0.534034268	0.581084172	0.546881118	0.502734206	0.265455589	0.683277134	0.543779646	0.565090295	0.569235455	0.497983278	0.491040464	0.637119813	0.556708168	0.631332771	0.55418954	0.63124958	0.585895602	0.577885211	0.559208644	0.620098311	0.629936905	0.703998017	0.500724883	0.694649817	0.565476609	0.561574881	0.521885456	0.555491858	0.146512997	0.532489064	0.603740286	0.576360826	0.603093621	0.518689866	0.561432257	0.734836105	0.55179482	0.594236097	0.520693714	0.561156041	0.615359632	0.557474053	0.55300755	0.54775494	0.604187287	0.570898761	0.523611819	0.618861514	0.514354591	0.533146762	0.5195951	0.559180964	0.27937883	0.787067293	0.524680175	0.601695472	0.535258336	0.65308595	0.60901914	0.603284738	0.619300342	0.499053506	0.504972282	0.595439565	0.585458302	0.57292428	0.478244745	0.552747319	0.687803002	0.59137125	0.807331245	0.616146703	0.552938182	0.748596482	0.526550131	0.588822823	0	0.531592764	0.650815756	0.622883928	0.548136574	0.584445169
LOR294C	0.317065246	0.253344843	0.209540383	0.211343543	0.231022443	0.217672953	0.247472559	0.207678286	0.221846572	0.795423286	0.253796564	0.38917253	0.433601988	0.177283707	0.794927095	0.665037625	0.362531095	0.266824221	0.498759763	0.166018761	0.28104486	0.494726408	0.778043966	0.265626411	0.641904546	0.643903689	0.268417815	0.335448649	0.272454972	0.367595411	0.44453754	0.163602337	0.103759192	0.331927756	0.48496239	0.336601359	0.791068885	0.706942678	0.713852813	0.20890166	0.182939027	0.188351531	0.162311013	0.164358374	0.497088753	0.349831208	0.709352003	0.670633727	0.314106202	0.477649381	0.552701641	0.304369339	0.347820529	0.563550554	0.203267251	0.563603093	0.202466125	0.275880026	0.256521833	0.554597734	0.18766487	0.263167723	0.286563682	0.612540301	0.164005639	0.649807938	0.466635144	0.473848069	0.45235494	0.181849111	0.476790686	0.156556951	0.249370952	0.210103543	0.436591106	0.143559629	0.481786646	0.620754179	0.189375028	0.236757079	0.395668825	0.233082516	0.262049626	0.152908517	0.409221506	0.163927826	0.224519035	0.180610415	0.165811852	0.278418416	0.174238633	0.33189482	0.135099255	0.245565603	0.745846829	0.687997737	0.378098775	0.233804332	0.232513154	0.312220154	0.259907424	0.190666418	0.274807232	0.500255557	0.183572283	0.197872984	0.271336593	0.201748704	0.405442622	0.211120331	0.608928564	0.228082433	0.748473809	0.556415773	0.185063004	0.688473912	0.238137632	0.211279767	0.531592764	0	0.548450907	0.274190238	0.178017668	0.201314701
LOR295C	0.56561887	0.504792042	0.682432074	0.620863945	0.697227643	0.632037975	0.734078567	0.519249817	0.702933857	0.755224649	0.541857134	0.449394863	0.485352015	0.638285834	0.696188005	0.51686964	0.474514593	0.645633429	0.432203845	0.575352161	0.504261333	0.409902081	0.715475702	0.580911886	0.50598474	0.448044958	0.742908654	0.444306174	0.527885158	0.416780263	0.419263312	0.474222453	0.539862122	0.447107644	0.421504647	0.589244237	0.570471788	0.537877738	0.661356808	0.620672451	0.585410057	0.643616403	0.596853424	0.632818254	0.381636611	0.485175699	0.657449098	0.479214221	0.560643875	0.423757877	0.503790311	0.427550326	0.399971127	0.395451992	0.663279445	0.505808134	0.66602466	0.772929047	0.714655971	0.412409934	0.647522633	0.750438759	0.766001491	0.439563747	0.595573064	0.456729668	0.430345417	0.456823636	0.428559841	0.651638333	0.675080832	0.517740404	0.72491803	0.664137442	0.711424895	0.537479171	0.391393915	0.442705052	0.661461092	0.729875481	0.46677989	0.565875109	0.748278796	0.592607235	0.60560082	0.622741047	0.704236403	0.648607774	0.531494611	0.763622333	0.488557944	0.559947738	0.588683045	0.611816592	0.698035747	0.504733736	0.479777213	0.724990739	0.561330952	0.800166971	0.743263048	0.658104137	0.761979015	0.423524058	0.50719837	0.647551736	0.728442488	0.679659232	0.406509985	0.634385696	0.43176052	0.698285779	0.602697851	0.57910913	0.552222537	0.490287131	0.567738144	0.712806585	0.650815756	0.548450907	0	0.759592471	0.652238493	0.648557691
LOR300C	0.445947942	0.411666652	0.156148621	0.262703654	0.146148778	0.31365499	0.064347498	0.360477838	0.136853935	0.878425938	0.427069174	0.571029754	0.583878648	0.154557064	0.874975012	0.85236756	0.536025043	0.35886799	0.668429741	0.289305898	0.449215521	0.696712815	0.929325467	0.390738618	0.73656927	0.827060117	0.111835371	0.520707745	0.44380571	0.561922192	0.628273985	0.353482999	0.295520033	0.507506454	0.6533504	0.430902611	0.904580718	0.909656731	0.814168994	0.330221406	0.328537118	0.162670563	0.290741331	0.268706628	0.691929456	0.500343922	0.830833922	0.802410946	0.464867203	0.673413145	0.659446254	0.51178353	0.557566502	0.749899218	0.197728886	0.724604888	0.143625449	0.066096869	0.194559279	0.686446868	0.279007673	0.061917977	0.065148612	0.821167693	0.306207726	0.827387819	0.655429624	0.67049463	0.622031365	0.221610797	0.561321967	0.322178656	0.07012139	0.150776336	0.474480057	0.304166109	0.688150495	0.835369649	0.180174135	0.085921688	0.594604383	0.362878589	0.043030937	0.292527014	0.523167743	0.222711585	0.280038269	0.161438414	0.321861297	0.126098524	0.369143823	0.46963427	0.264400381	0.340796557	0.840304377	0.893463845	0.566174422	0.112498392	0.39502104	0.058867479	0.072589387	0.177050207	0.044507995	0.642898628	0.323942999	0.171174083	0.07828817	0.163679261	0.607570318	0.3344693	0.778196647	0.105563297	0.912010251	0.664734563	0.339219926	0.900797696	0.391102996	0.103701788	0.622883928	0.274190238	0.759592471	0	0.168574419	0.248708626
LOR301C	0.353345624	0.300002474	0.130490051	0.211558755	0.148360641	0.241770288	0.145015116	0.269286996	0.128368165	0.807286576	0.328635921	0.463867728	0.492273419	0.09639546	0.819930216	0.748864906	0.423988335	0.294748269	0.572418007	0.189229356	0.346087283	0.591354743	0.838622978	0.285850487	0.671567598	0.698230199	0.172389159	0.400558142	0.347115107	0.444036814	0.526899705	0.258078949	0.190618364	0.40188733	0.552052238	0.344630649	0.831876191	0.784732816	0.742288751	0.247842395	0.216989426	0.091493873	0.217954286	0.192744102	0.595269886	0.40384347	0.744918123	0.725458387	0.374677595	0.565322543	0.577686598	0.409983803	0.440570419	0.640060975	0.136010968	0.627139346	0.10641805	0.179418786	0.138978308	0.583862652	0.215255555	0.159928667	0.173645662	0.6976345	0.193863096	0.730265917	0.550456007	0.565616016	0.51800254	0.146486432	0.498480921	0.223288692	0.158714616	0.110818966	0.45190349	0.199345278	0.560983656	0.729913478	0.09872454	0.129111233	0.484212374	0.268249359	0.154672579	0.211228751	0.440241706	0.133224024	0.229072042	0.112959105	0.221936728	0.172419278	0.258719038	0.37210393	0.166933964	0.268170806	0.77063008	0.78633383	0.465719597	0.134964131	0.281324522	0.209078089	0.171337036	0.133182296	0.172620505	0.5553713	0.245585434	0.13801666	0.169680219	0.112795351	0.512676091	0.246921157	0.677103766	0.125272303	0.820341107	0.580924585	0.228940721	0.807319674	0.283276916	0.121441637	0.548136574	0.178017668	0.652238493	0.168574419	0	0.182142175
LOR303C	0.28889282	0.319158702	0.183509175	0.221271681	0.165094591	0.269372471	0.225985594	0.265998733	0.199192827	0.818468436	0.33266741	0.466268235	0.497742226	0.174158147	0.805129715	0.746667869	0.458545332	0.316361322	0.590499448	0.198820965	0.378243194	0.585416047	0.857195724	0.311018881	0.674878594	0.73265214	0.234845514	0.410673313	0.348675552	0.45227625	0.537409015	0.245525022	0.213453986	0.424118164	0.564301025	0.334345844	0.829455454	0.739412988	0.736334364	0.254168297	0.24903698	0.167069229	0.235439173	0.194297919	0.585513008	0.418266109	0.754893842	0.737592704	0.396264402	0.576618207	0.578642365	0.415812373	0.454887841	0.638586171	0.189645793	0.645101112	0.182255631	0.252414552	0.195775056	0.597392887	0.249855356	0.23322765	0.249909529	0.72049178	0.235725637	0.73602558	0.556235038	0.584212943	0.51779284	0.20782651	0.528624036	0.242792563	0.251283817	0.186728006	0.454218651	0.206684252	0.576992019	0.734039423	0.187826789	0.216302637	0.433810283	0.260593302	0.226819489	0.224215478	0.455555665	0.169843759	0.235208525	0.188449345	0.232766207	0.247518314	0.272589756	0.39390533	0.217190901	0.269560313	0.802670562	0.769043225	0.457016353	0.224511751	0.315218814	0.277259649	0.261781106	0.179021101	0.238310082	0.5535731	0.244471073	0.187042916	0.232337206	0.207039513	0.505715948	0.264013416	0.662128835	0.202297122	0.806359109	0.553126751	0.250887796	0.795204645	0.323171491	0.202660455	0.584445169	0.201314701	0.648557691	0.248708626	0.182142175	0
